Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost,edges--edge--variable_om_cost,edges--edge--investment_cost,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_CE_Wind_Onshore_Class1,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,206982.964,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_CE_Wind_Onshore_Class1,elec_BR_CE,2682.84,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_CE_Wind_Onshore_Class3,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,17355,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_CE_Wind_Onshore_Class3,elec_BR_CE,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_ES_Wind_Onshore_Class1,BR_ES,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,7917.887,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_ES_Wind_Onshore_Class1,elec_BR_ES,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class0,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,126227.189,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_GO_Wind_Onshore_Class0,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class1,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,370141.812,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_GO_Wind_Onshore_Class1,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class2,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,26563.485,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_GO_Wind_Onshore_Class2,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class3,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,115886.119,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_GO_Wind_Onshore_Class3,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class0,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,147732.835,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_MA_Wind_Onshore_Class0,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class1,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,112982.831,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_MA_Wind_Onshore_Class1,elec_BR_MA,426,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class3,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,172707.531,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_MA_Wind_Onshore_Class3,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class0,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,258817.792,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_MG_Wind_Onshore_Class0,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class1,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,191684.635,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_MG_Wind_Onshore_Class1,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class3,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,102042.942,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_MG_Wind_Onshore_Class3,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class0,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,204408.173,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_MS_Wind_Onshore_Class0,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class1,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,463998.806,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_MS_Wind_Onshore_Class1,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class2,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,78736.573,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_MS_Wind_Onshore_Class2,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class3,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,15123.653,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_MS_Wind_Onshore_Class3,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class0,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,182856.816,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_MT_Wind_Onshore_Class0,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class1,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,286805.194,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_MT_Wind_Onshore_Class1,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class2,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,236639.982,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_MT_Wind_Onshore_Class2,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class3,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,412532.169,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_MT_Wind_Onshore_Class3,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class0,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,15648.663,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_PA_Wind_Onshore_Class0,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class1,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,39976.656,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_PA_Wind_Onshore_Class1,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class2,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,140206.032,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_PA_Wind_Onshore_Class2,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class3,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132374.765,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_PA_Wind_Onshore_Class3,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class0,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,37133.662,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_PB_Wind_Onshore_Class0,elec_BR_PB,521.75,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class1,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,82024.462,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_PB_Wind_Onshore_Class1,elec_BR_PB,689.46,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class3,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2492,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_PB_Wind_Onshore_Class3,elec_BR_PB,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class0,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132238.314,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_PE_Wind_Onshore_Class0,elec_BR_PE,609.7,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class1,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,63562.792,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_PE_Wind_Onshore_Class1,elec_BR_PE,730.915,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class0,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,411251.409,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_PI_Wind_Onshore_Class0,elec_BR_PI,4159.25,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class1,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,133564.824,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_PI_Wind_Onshore_Class1,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class3,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,78278.616,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_PI_Wind_Onshore_Class3,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class0,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,121351.745,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_PR_Wind_Onshore_Class0,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class1,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,24080.637,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_PR_Wind_Onshore_Class1,elec_BR_PR,66,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class3,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2138.884,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_PR_Wind_Onshore_Class3,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class0,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1076.519,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_RJ_Wind_Onshore_Class0,elec_BR_RJ,28.05,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class1,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1114.031,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_RJ_Wind_Onshore_Class1,elec_BR_RJ,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class0,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,12488.484,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_RN_Wind_Onshore_Class0,elec_BR_RN,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class1,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,96734.01,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_RN_Wind_Onshore_Class1,elec_BR_RN,10775.045,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class0,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,36512.378,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_RO_Wind_Onshore_Class0,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class2,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,19313,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_RO_Wind_Onshore_Class2,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class3,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,149492.374,17121.65,0,846580.2534,system/availability_wind_onshore_2050.csv,BR_RO_Wind_Onshore_Class3,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RR_Wind_Onshore_Class2,BR_RR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,25810,17121.65,0,764653.131,system/availability_wind_onshore_2050.csv,BR_RR_Wind_Onshore_Class2,elec_BR_RR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Wind_Onshore_Class0,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,389072.1,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_RS_Wind_Onshore_Class0,elec_BR_RS,3089.98,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Wind_Onshore_Class1,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,99324,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_RS_Wind_Onshore_Class1,elec_BR_RS,1313.8,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Wind_Onshore_Class1,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,6224.482,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_SC_Wind_Onshore_Class1,elec_BR_SC,178.599,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SE_Wind_Onshore_Class1,BR_SE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,39754.316,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_SE_Wind_Onshore_Class1,elec_BR_SE,34.5,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Wind_Onshore_Class0,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,160730.998,17121.65,0,587144.3716,system/availability_wind_onshore_2050.csv,BR_SP_Wind_Onshore_Class0,elec_BR_SP,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SP_Wind_Onshore_Class1,BR_SP,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,34284.696,17121.65,0,682726.0156,system/availability_wind_onshore_2050.csv,BR_SP_Wind_Onshore_Class1,elec_BR_SP,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
