Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO,Unnamed: 28
60,185.64470947101597,760.757611886073,1583.4946792811647,195.3497422913242,4152.676572618721,3017.736700035388,1382.0848939531963,2674.109480248402,2829.290571706507,1599.96253923653,12374.579999240867,2069.820249420662,2358.97007341758,2744.8378609486304,1016.3002653948629,2591.748967910274,839.5200226271689,7014.77968888459,8702.462040200913,1451.2816185109589,624.6553365335617,181.91178457256848,6270.52895387774,5643.757592032763,629.7544037158676,30521.345441128997,416.17186522031966,0.0
61,168.131509471016,695.877391886073,1456.7139092811644,174.41464229132424,3906.3674926187214,2784.1146700353884,1308.0237339531964,2486.733180248402,2610.653261706507,1479.4105392365298,11471.201959240867,1909.878289420662,2235.6998334175796,2530.45268094863,928.289825394863,2375.771907910274,773.502392627169,6430.56968888459,8053.930830200913,1352.5735085109588,560.0277465335618,163.2579545725685,5758.06164387774,5116.7836620327635,581.7471537158675,28051.928961128997,376.93388522031967,0.0
62,170.184069471016,682.699141886073,1423.0878192811645,179.02185229132417,3781.1357126187218,2770.538920035388,1304.3749239531962,2435.260030248402,2559.257931706507,1435.48035923653,11077.874969240867,1905.3551894206619,2245.3712734175797,2440.4670509486305,918.7104653948629,2328.0427779102743,783.446922627169,6371.063978884588,7905.711250200913,1310.5091185109588,553.2075365335617,168.2039645725685,5660.73809387774,5047.534212032763,568.6269237158676,27580.511041128997,376.4958352203197,0.0
63,170.48876947101596,706.5774718860731,1463.3935692811647,180.2486422913242,3888.0522526187215,2798.5732500353884,1298.9252639531962,2510.548670248402,2650.109101706507,1512.79102923653,11678.316889240867,1958.063129420662,2278.8351934175794,2628.5266909486304,934.043575394863,2381.108047910274,793.578202627169,6610.65875888459,8032.577930200913,1306.8386285109589,566.6201165335617,169.85701457256846,5813.17178387774,5256.124732032763,583.3563337158675,28363.390031128998,383.45424522031965,0.0
64,167.49497947101597,702.0708118860731,1447.3985192811645,175.80431229132418,3858.5113726187215,2761.0663400353883,1297.9021839531963,2489.5395902484015,2615.9850617065067,1499.17277923653,11629.359349240869,1937.012269420662,2266.84608341758,2614.4206909486306,920.7025353948629,2377.9407279102743,780.744172627169,6562.188588884589,7913.394100200913,1324.5628185109588,557.4671765335617,166.1818645725685,5768.66012387774,5205.239902032763,575.3595337158677,28061.681821128997,381.4009652203196,0.0
65,175.44639947101598,713.8159418860731,1487.9357292811644,186.36593229132419,3933.3017726187213,2872.501470035388,1323.0712839531964,2551.740720248402,2696.5937917065066,1535.9246692365298,11800.826809240867,1988.484589420662,2307.6779934175797,2637.2496509486305,957.160055394863,2451.696827910274,807.420982627169,6677.456478884589,8085.413020200914,1373.6990785109588,587.0133865335617,176.02350457256847,5948.91900387774,5325.131732032763,593.8238937158675,28701.112371128995,396.4883352203197,0.0
66,161.42063947101596,673.7223918860731,1415.4662892811646,172.7936422913242,3797.460032618722,2727.469390035388,1296.7830039531964,2462.528950248402,2578.886371706507,1462.0872192365298,11301.390919240868,1869.9489094206622,2228.0839234175796,2512.4995609486305,911.851365394863,2353.984757910274,760.8948026271689,6452.551128884588,7756.896680200914,1281.8833285109588,545.8985065335617,161.3238145725685,5731.586423877739,5174.394722032763,572.0638437158675,27718.921751128993,374.8749852203196,0.0
67,185.05446947101598,703.3233018860731,1477.0963792811647,193.0708822913242,3988.028962618722,2913.8059500353884,1393.4196839531962,2523.0126702484017,2668.4253217065066,1484.3093692365296,11243.370459240867,1956.745599420662,2309.70479341758,2380.7747609486305,978.842435394863,2486.1266979102743,832.938382627169,6484.596588884589,8119.615220200913,1340.0939385109589,598.6445565335617,179.6252245725685,6047.168353877741,5297.588272032763,606.7228637158676,28739.590281128996,402.6467052203197,0.0
68,188.300489471016,635.194381886073,1324.2228492811646,193.6506222913242,3570.9567726187215,2781.426960035388,1351.3777339531962,2227.657540248402,2485.354901706507,1304.0308992365299,9306.020009240867,1790.3236494206622,2203.27589341758,1913.7071209486303,935.9293753948629,2320.417657910274,836.467382627169,5756.602478884589,7472.948960200913,1245.4097585109587,578.9220865335617,187.9544745725685,5585.29347387774,4574.582012032763,560.4076937158677,25699.644761128995,392.93827522031967,0.0
69,209.62437947101597,680.082501886073,1402.064639281164,220.6222022913242,3654.8142726187216,3013.6733000353884,1373.7242239531965,2314.3564002484018,2631.360441706507,1412.5039592365297,9687.915489240868,1892.870209420662,2299.6624434175797,1996.4290509486302,1019.546355394863,2486.980447910274,924.363312627169,5888.19086888459,7888.038070200913,1334.766008510959,655.2007865335617,218.68963457256848,5862.549703877739,4692.782182032763,597.1869437158676,26570.637281128995,432.1759052203197,0.0
70,212.433889471016,684.474561886073,1399.3148992811646,228.0973322913242,3573.1229226187215,3041.559200035388,1340.4760439531963,2301.901040248402,2616.7092917065074,1438.7694892365298,9610.601869240869,1870.057709420662,2300.0281234175795,1985.9494609486303,1032.2090253948631,2491.088597910274,946.4919226271688,5816.228298884589,7837.937160200913,1334.9268985109586,668.7592265335617,225.49974457256852,5813.2174338777395,4667.939382032763,594.9422937158674,26083.805821128997,440.59599522031965,0.0
71,200.36937947101598,712.697341886073,1449.6921892811647,215.52075229132421,3760.9937226187217,3016.702050035388,1291.1591239531963,2429.960480248402,2686.1990917065073,1574.4854492365298,10768.955449240868,1873.011989420662,2311.00116341758,2318.5688309486304,1034.1173553948631,2520.3924479102743,922.723072627169,6099.417428884589,7856.668600200913,1317.5174585109587,648.5539865335617,212.9190945725685,5947.62091387774,4943.394892032763,604.3719337158677,27005.376281128996,434.83270522031967,0.0
72,182.88551947101595,679.1056318860731,1366.4578092811646,197.3463222913242,3580.7129326187214,2832.0419500353883,1178.0316939531965,2328.744120248402,2528.007161706507,1544.9641192365298,10431.657729240867,1755.860789420662,2222.7979534175797,2288.0551009486303,971.841145394863,2376.642797910274,860.469452627169,5766.403578884588,7325.390430200913,1225.9159385109588,597.3789765335616,194.62994457256846,5610.97826387774,4681.049342032763,569.3791337158676,25375.080091128995,405.1111152203196,0.0
73,147.97903947101597,581.6253918860731,1161.2935292811646,154.8374822913242,3129.2822226187213,2427.5008500353883,1012.2046039531964,2042.4094302484018,2156.722541706507,1358.4605892365298,9271.463069240868,1493.4820894206623,2010.0494234175799,2029.0374709486302,825.6771353948628,2014.7657079102742,740.3394626271689,5041.361798884589,6283.708620200913,1033.0196385109589,489.3724165335616,156.0854545725685,4881.20223387774,4068.5210820327625,488.6924137158676,21723.039641128995,341.45042522031963,0.0
74,136.20254947101597,548.704851886073,1103.2598992811645,139.5271922913242,2972.0062126187213,2283.4858700353884,977.9308339531964,1963.764800248402,2011.8696417065069,1271.0461192365296,8942.146869240867,1403.872259420662,1932.03742341758,1939.67667094863,768.941945394863,1890.633537910274,694.843102627169,4856.816418884589,6059.575770200913,967.7272685109589,449.0747165335616,140.88096457256847,4642.53730387774,3909.337772032762,458.7452037158676,20774.008451128997,313.7648752203197,0.0
75,123.57096947101597,514.8334718860731,1024.1895692811645,123.91682229132421,2799.958072618722,2134.9698100353885,915.6697439531964,1860.043570248402,1875.8411317065068,1209.65074923653,8512.698059240867,1313.413679420662,1853.62513341758,1855.60787094863,713.772775394863,1758.961957910274,650.5501526271689,4595.411828884589,5648.211230200914,898.0581685109588,408.17619653356167,126.86756457256848,4373.58698387774,3680.4874820327627,430.9804937158676,19408.338241128993,289.43430522031963,0.0
76,114.63261947101597,484.65284188607313,950.7822292811644,112.93155229132421,2646.0728826187215,2012.361230035388,858.2322139531964,1759.1354502484016,1765.6976117065067,1149.09265923653,8063.255099240868,1238.407879420662,1787.27755341758,1752.5311009486302,671.224645394863,1640.564717910274,615.706482627169,4337.815678884589,5280.232720200914,845.456528510959,376.6018965335616,116.8502045725685,4147.31672387774,3469.333542032762,406.81157371586755,18144.406791128997,269.97599522031965,0.0
77,112.21140947101598,489.97460188607306,965.3569192811643,108.9816022913242,2717.9112126187215,2010.0349800353883,854.5285739531964,1797.534440248402,1796.9756017065067,1170.1163092365298,8383.532969240867,1252.544229420662,1790.3832634175799,1824.17857094863,669.131225394863,1642.8144679102738,602.0186526271689,4449.242348884589,5354.541880200913,847.7153385109589,371.7403665335616,113.1903545725685,4200.63757387774,3565.8306820327625,411.9285937158676,18605.359391128994,266.33165522031965,0.0
78,110.67469947101598,486.3319418860731,966.0466892811644,106.6425022913242,2727.9811026187213,2004.2556100353881,864.2840639531963,1809.2192902484019,1815.1708517065065,1163.1252192365298,8502.372429240868,1264.866699420662,1795.1387734175798,1832.3073009486302,661.608375394863,1638.7705879102741,587.0635326271689,4502.791678884589,5388.400630200913,849.8459885109589,368.7653065335616,110.1357445725685,4222.84637387774,3621.8547120327626,414.0781337158676,18907.942291128995,264.81634522031965,0.0
79,113.10859947101598,498.1854418860731,992.9616292811644,108.6184322913242,2823.703192618722,2053.580650035388,894.8212639531963,1850.8365702484018,1906.0436317065066,1165.5986692365298,8758.305889240866,1326.630459420662,1830.17422341758,1862.2794909486302,679.5792953948629,1672.205867910274,590.395522627169,4678.9115388845885,5555.572420200913,884.360798510959,379.76047653356164,110.6958745725685,4371.56788387774,3747.9634220327625,427.3736537158676,19708.507051128996,274.49314522031966,0.0
80,123.86330947101598,532.424181886073,1050.5515092811645,115.8467322913242,2975.4604726187217,2201.6140900353885,962.6645139531964,1928.9160902484018,2016.8535717065067,1186.6360392365298,9035.222449240868,1441.048939420662,1907.34774341758,1936.0377009486301,722.965615394863,1761.515477910274,629.5804326271689,5009.368628884589,5877.519260200913,958.8857685109589,407.10356653356166,118.0033245725685,4626.33357387774,3980.1409720327624,450.14030371586756,20947.492971128995,296.0942052203197,0.0
81,170.82139947101595,694.6740018860731,1417.0959392811646,174.33889229132419,3759.4592026187215,2809.3430200353882,1260.925773953196,2445.860160248402,2597.563821706507,1473.7512192365296,11285.691749240867,1882.870609420662,2250.5652434175795,2460.8071409486306,939.2927253948629,2312.946357910274,800.3091126271689,6445.586548884588,7789.874710200914,1238.452888510959,572.8404965335617,169.0270245725685,5809.995283877741,5142.783802032763,577.6827937158675,27629.285701128996,391.92357522031966,0.0
82,166.99888947101596,708.782671886073,1425.7615492811644,172.0131722913242,3874.497042618722,2811.233020035388,1220.2514939531964,2485.433550248402,2658.9781617065073,1534.6526592365299,11651.071979240867,1910.6251494206622,2275.7378334175796,2618.24642094863,943.263455394863,2368.3009879102738,786.111132627169,6545.927068884589,7788.4660602009135,1275.8835185109588,567.4620065335617,164.7510445725685,5842.4387038777395,5195.979092032762,584.9536237158675,27764.408171129,397.8866852203197,0.0
83,172.23649947101595,722.6507518860732,1497.5387292811645,175.83754229132416,3984.585102618722,2855.738570035388,1310.7572139531962,2577.5436202484016,2703.4598217065072,1538.6791292365297,12056.901019240868,1970.6500294206621,2299.5277934175797,2682.6987209486306,959.441835394863,2455.343587910274,791.293342627169,6807.407328884589,8240.231860200913,1359.156778510959,579.9915965335617,166.06643457256848,5999.857863877739,5455.611132032763,599.9610937158676,29213.606711128996,397.93427522031965,0.0
84,185.64470947101597,760.757611886073,1583.4946792811647,195.3497422913242,4152.676572618721,3017.736700035388,1382.0848939531963,2674.109480248402,2829.290571706507,1599.96253923653,12374.579999240867,2069.820249420662,2358.97007341758,2744.8378609486304,1016.3002653948629,2591.748967910274,839.5200226271689,7014.77968888459,8702.462040200913,1451.2816185109589,624.6553365335617,181.91178457256848,6270.52895387774,5643.757592032763,629.7544037158676,30521.345441128997,416.17186522031966,0.0
85,168.131509471016,695.877391886073,1456.7139092811644,174.41464229132424,3906.3674926187214,2784.1146700353884,1308.0237339531964,2486.733180248402,2610.653261706507,1479.4105392365298,11471.201959240867,1909.878289420662,2235.6998334175796,2530.45268094863,928.289825394863,2375.771907910274,773.502392627169,6430.56968888459,8053.930830200913,1352.5735085109588,560.0277465335618,163.2579545725685,5758.06164387774,5116.7836620327635,581.7471537158675,28051.928961128997,376.93388522031967,0.0
86,170.184069471016,682.699141886073,1423.0878192811645,179.02185229132417,3781.1357126187218,2770.538920035388,1304.3749239531962,2435.260030248402,2559.257931706507,1435.48035923653,11077.874969240867,1905.3551894206619,2245.3712734175797,2440.4670509486305,918.7104653948629,2328.0427779102743,783.446922627169,6371.063978884588,7905.711250200913,1310.5091185109588,553.2075365335617,168.2039645725685,5660.73809387774,5047.534212032763,568.6269237158676,27580.511041128997,376.4958352203197,0.0
87,170.48876947101596,706.5774718860731,1463.3935692811647,180.2486422913242,3888.0522526187215,2798.5732500353884,1298.9252639531962,2510.548670248402,2650.109101706507,1512.79102923653,11678.316889240867,1958.063129420662,2278.8351934175794,2628.5266909486304,934.043575394863,2381.108047910274,793.578202627169,6610.65875888459,8032.577930200913,1306.8386285109589,566.6201165335617,169.85701457256846,5813.17178387774,5256.124732032763,583.3563337158675,28363.390031128998,383.45424522031965,0.0
88,167.49497947101597,702.0708118860731,1447.3985192811645,175.80431229132418,3858.5113726187215,2761.0663400353883,1297.9021839531963,2489.5395902484015,2615.9850617065067,1499.17277923653,11629.359349240869,1937.012269420662,2266.84608341758,2614.4206909486306,920.7025353948629,2377.9407279102743,780.744172627169,6562.188588884589,7913.394100200913,1324.5628185109588,557.4671765335617,166.1818645725685,5768.66012387774,5205.239902032763,575.3595337158677,28061.681821128997,381.4009652203196,0.0
89,175.44639947101598,713.8159418860731,1487.9357292811644,186.36593229132419,3933.3017726187213,2872.501470035388,1323.0712839531964,2551.740720248402,2696.5937917065066,1535.9246692365298,11800.826809240867,1988.484589420662,2307.6779934175797,2637.2496509486305,957.160055394863,2451.696827910274,807.420982627169,6677.456478884589,8085.413020200914,1373.6990785109588,587.0133865335617,176.02350457256847,5948.91900387774,5325.131732032763,593.8238937158675,28701.112371128995,396.4883352203197,0.0
90,161.42063947101596,673.7223918860731,1415.4662892811646,172.7936422913242,3797.460032618722,2727.469390035388,1296.7830039531964,2462.528950248402,2578.886371706507,1462.0872192365298,11301.390919240868,1869.9489094206622,2228.0839234175796,2512.4995609486305,911.851365394863,2353.984757910274,760.8948026271689,6452.551128884588,7756.896680200914,1281.8833285109588,545.8985065335617,161.3238145725685,5731.586423877739,5174.394722032763,572.0638437158675,27718.921751128993,374.8749852203196,0.0
