Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost_25-A,edges--edge--fixed_om_cost_25-B,edges--edge--fixed_om_cost_25-C,edges--edge--variable_om_cost,edges--edge--investment_cost_25-A,edges--edge--investment_cost_25-B,edges--edge--investment_cost_25-C,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_CE_Wind_Onshore_Class1,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,206982.964,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_CE_Wind_Onshore_Class1,elec_BR_CE,2682.84,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_CE_Wind_Onshore_Class3,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,17355,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_CE_Wind_Onshore_Class3,elec_BR_CE,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_ES_Wind_Onshore_Class1,BR_ES,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,7917.887,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_ES_Wind_Onshore_Class1,elec_BR_ES,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class0,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,126227.189,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_GO_Wind_Onshore_Class0,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class1,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,370141.812,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_GO_Wind_Onshore_Class1,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class2,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,26563.485,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_GO_Wind_Onshore_Class2,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Wind_Onshore_Class3,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,115886.119,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_GO_Wind_Onshore_Class3,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class0,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,147732.835,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_MA_Wind_Onshore_Class0,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class1,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,112982.831,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_MA_Wind_Onshore_Class1,elec_BR_MA,426,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Wind_Onshore_Class3,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,172707.531,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_MA_Wind_Onshore_Class3,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class0,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,258817.792,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_MG_Wind_Onshore_Class0,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class1,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,191684.635,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_MG_Wind_Onshore_Class1,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Wind_Onshore_Class3,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,102042.942,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_MG_Wind_Onshore_Class3,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class0,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,204408.173,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_MS_Wind_Onshore_Class0,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class1,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,463998.806,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_MS_Wind_Onshore_Class1,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class2,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,78736.573,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_MS_Wind_Onshore_Class2,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Wind_Onshore_Class3,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,15123.653,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_MS_Wind_Onshore_Class3,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class0,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,182856.816,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_MT_Wind_Onshore_Class0,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class1,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,286805.194,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_MT_Wind_Onshore_Class1,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class2,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,236639.982,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_MT_Wind_Onshore_Class2,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Wind_Onshore_Class3,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,412532.169,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_MT_Wind_Onshore_Class3,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class0,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,15648.663,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class0,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class1,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,39976.656,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class1,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class2,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,140206.032,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class2,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class3,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132374.765,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class3,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class0,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,37133.662,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class0,elec_BR_PB,521.75,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class1,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,82024.462,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class1,elec_BR_PB,689.46,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class3,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2492,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class3,elec_BR_PB,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class0,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132238.314,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_PE_Wind_Onshore_Class0,elec_BR_PE,609.7,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class1,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,63562.792,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_PE_Wind_Onshore_Class1,elec_BR_PE,730.915,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class0,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,411251.409,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class0,elec_BR_PI,4159.25,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class1,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,133564.824,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class1,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class3,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,78278.616,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class3,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class0,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,121351.745,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class0,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class1,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,24080.637,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class1,elec_BR_PR,66,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class3,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2138.884,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class3,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class0,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1076.519,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_RJ_Wind_Onshore_Class0,elec_BR_RJ,28.05,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class1,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1114.031,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_RJ_Wind_Onshore_Class1,elec_BR_RJ,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class0,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,12488.484,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_RN_Wind_Onshore_Class0,elec_BR_RN,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class1,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,96734.01,15921.1,17780.175,10343.89,0,613118.08,723485.777766,474736,system/availability_wind_onshore_2025.csv,BR_RN_Wind_Onshore_Class1,elec_BR_RN,10775.045,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class0,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,36512.378,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class0,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class2,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,19313,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class2,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class3,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,149492.374,15921.1,17780.175,10343.89,0,760266.42,897122.358085,588672,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class3,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RR_Wind_Onshore_Class2,BR_RR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,25810,15921.1,17780.175,10343.89,0,686692.25,810304.064149,531704,system/availability_wind_onshore_2025.csv,BR_RR_Wind_Onshore_Class2,elec_BR_RR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Wind_Onshore_Class0,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,389072.1,15921.1,17780.175,10343.89,0,527281.55,622197.766915,408273,system/availability_wind_onshore_2025.csv,BR_RS_Wind_Onshore_Class0,elec_BR_RS,3089.98,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
