Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost_25-A,edges--edge--fixed_om_cost_25-B,edges--edge--fixed_om_cost_25-C,edges--edge--variable_om_cost,edges--edge--investment_cost_25-A,edges--edge--investment_cost_25-B,edges--edge--investment_cost_25-C,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_CE_Solar_Class0,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1078483.808,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_CE_Solar_Class0,elec_BR_CE,1135.884,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_CE_Solar_Class1,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2236677.687,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_CE_Solar_Class1,elec_BR_CE,1187.137,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_CE_Solar_Class3,BR_CE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,46200,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_CE_Solar_Class3,elec_BR_CE,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_ES_Solar_Class1,BR_ES,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,33808.413,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_ES_Solar_Class1,elec_BR_ES,4.4,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Solar_Class0,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2353730.215,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_GO_Solar_Class0,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Solar_Class1,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4195797.713,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_GO_Solar_Class1,elec_BR_GO,301.71,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_GO_Solar_Class2,BR_GO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,182993.029,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_GO_Solar_Class2,elec_BR_GO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Solar_Class0,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,941980.936,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_MA_Solar_Class0,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Solar_Class1,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1353794.395,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_MA_Solar_Class1,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Solar_Class2,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,46569.475,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_MA_Solar_Class2,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MA_Solar_Class3,BR_MA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1960777.061,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_MA_Solar_Class3,elec_BR_MA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Solar_Class0,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,3851527.268,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_MG_Solar_Class0,elec_BR_MG,5596.015,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Solar_Class1,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1679391.368,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_MG_Solar_Class1,elec_BR_MG,851.62,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MG_Solar_Class3,BR_MG,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,370735.018,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_MG_Solar_Class3,elec_BR_MG,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Solar_Class0,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,847724.898,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_MS_Solar_Class0,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Solar_Class1,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4831455.131,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_MS_Solar_Class1,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Solar_Class2,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1080055.181,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_MS_Solar_Class2,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MS_Solar_Class3,BR_MS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1245381.141,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_MS_Solar_Class3,elec_BR_MS,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Solar_Class0,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1064226.364,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_MT_Solar_Class0,elec_BR_MT,0.225,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Solar_Class1,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4723859.375,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_MT_Solar_Class1,elec_BR_MT,4.56,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Solar_Class2,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2516923.915,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_MT_Solar_Class2,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_MT_Solar_Class3,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4854890.655,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_MT_Solar_Class3,elec_BR_MT,1.45,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Solar_Class0,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4125,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_PA_Solar_Class0,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Solar_Class1,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,649275.029,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_PA_Solar_Class1,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Solar_Class2,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1852986.976,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_PA_Solar_Class2,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Solar_Class3,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1610569.459,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_PA_Solar_Class3,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Solar_Class0,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,534740.064,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_PB_Solar_Class0,elec_BR_PB,720.58,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Solar_Class1,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,733683.953,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_PB_Solar_Class1,elec_BR_PB,559.3756,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Solar_Class0,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1001196.893,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_PE_Solar_Class0,elec_BR_PE,1275.77818,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Solar_Class1,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,750776.602,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_PE_Solar_Class1,elec_BR_PE,164.049,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Solar_Class3,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,322371.064,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_PE_Solar_Class3,elec_BR_PE,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Solar_Class0,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,4462156.059,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_PI_Solar_Class0,elec_BR_PI,2417.755,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Solar_Class1,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1610351.686,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_PI_Solar_Class1,elec_BR_PI,421,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Solar_Class0,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,188733.8,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_PR_Solar_Class0,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Solar_Class1,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,141786.353,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_PR_Solar_Class1,elec_BR_PR,0.558,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Solar_Class3,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1259182.487,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_PR_Solar_Class3,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Solar_Class1,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,14443.59,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_RJ_Solar_Class1,elec_BR_RJ,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Solar_Class3,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,32597.947,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_RJ_Solar_Class3,elec_BR_RJ,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Solar_Class0,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,354291.788,8346.7128,4157,5687.1453,0,557320.0231,424228.6743,341046.5813,system/availability_solar.csv,BR_RN_Solar_Class0,elec_BR_RN,392.715,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Solar_Class1,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,864180.825,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_RN_Solar_Class1,elec_BR_RN,987.46065,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Solar_Class1,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,171984.166,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_RO_Solar_Class1,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Solar_Class2,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,172778.239,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_RO_Solar_Class2,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Solar_Class3,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1876366.183,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_RO_Solar_Class3,elec_BR_RO,13.75,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RR_Solar_Class2,BR_RR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,382615.161,7737.14,11494,5725.11,0,551915.7093,420114.9429,337739.4639,system/availability_solar.csv,BR_RR_Solar_Class2,elec_BR_RR,0.36,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Solar_Class1,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,212025,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_RS_Solar_Class1,elec_BR_RS,0.6,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RS_Solar_Class3,BR_RS,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,3371612.047,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_RS_Solar_Class3,elec_BR_RS,11.425,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Solar_Class1,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,6600,7737.14,11494,5725.11,0,487739.4645,371264.3685,298467.4335,system/availability_solar.csv,BR_SC_Solar_Class1,elec_BR_SC,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_SC_Solar_Class3,BR_SC,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,48403.897,7737.14,11494,5725.11,0,641762.4547,488505.7491,392720.3081,system/availability_solar.csv,BR_SC_Solar_Class3,elec_BR_SC,3.983,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
